timestamp,date,open,high,low,close,volume
1767355200000,2026-01-02T12:00:00.000Z,89502.94,90135,88459.96,89418.11,4573.8437
1767369600000,2026-01-02T16:00:00.000Z,89418.1,90961.81,89205.92,89897.23,5155.47201
1767384000000,2026-01-02T20:00:00.000Z,89897.23,90400,89636.77,89995.13,1527.71253
1767398400000,2026-01-03T00:00:00.000Z,89995.14,90418.32,89966.48,90321.22,1026.19409
1767412800000,2026-01-03T04:00:00.000Z,90321.23,90480.62,89314.01,89577.13,1777.4168
1767427200000,2026-01-03T08:00:00.000Z,89577.13,89982.11,89420.75,89752.74,1301.1092
1767441600000,2026-01-03T12:00:00.000Z,89752.75,90249.99,89664.93,89969.31,1115.15116
1767456000000,2026-01-03T16:00:00.000Z,89969.31,90219.67,89918.59,90123.77,516.07827
1767470400000,2026-01-03T20:00:00.000Z,90123.76,90741.16,90017.23,90628.01,1321.51764
1767484800000,2026-01-04T00:00:00.000Z,90628.01,91610.17,90628,91236.78,2719.43418
1767499200000,2026-01-04T04:00:00.000Z,91236.78,91810,91183.15,91532,1833.66412
1767513600000,2026-01-04T08:00:00.000Z,91532,91620.5,91174.46,91300,2596.25909
1767528000000,2026-01-04T12:00:00.000Z,91300.01,91419.22,91014.1,91334.94,1316.31831
1767542400000,2026-01-04T16:00:00.000Z,91334.94,91455.9,90863.47,91138.07,1140.52954
1767556800000,2026-01-04T20:00:00.000Z,91138.06,91590,91132,91529.73,820.32446
1767571200000,2026-01-05T00:00:00.000Z,91529.74,93388,91514.81,92878.22,5548.56251
1767585600000,2026-01-05T04:00:00.000Z,92878.22,92947.87,92155,92520.63,1838.8669
1767600000000,2026-01-05T08:00:00.000Z,92520.63,93151,92320.17,93134.26,2498.18846
1767614400000,2026-01-05T12:00:00.000Z,93134.25,94000,92407.13,93957.73,4224.09624
1767628800000,2026-01-05T16:00:00.000Z,93957.74,94500,93250,94303.4,4190.38211
1767643200000,2026-01-05T20:00:00.000Z,94303.4,94789.08,93800,93859.71,2373.49962
1767657600000,2026-01-06T00:00:00.000Z,93859.71,94161.86,93529.18,93769.24,1527.94713
1767672000000,2026-01-06T04:00:00.000Z,93769.25,94000,93137.98,93255.08,2037.39443
